Gandi,2023-12-02,Ganti Oli,394000,D 8665 CGX,OD068UP2R79THSR6800,Yamaha R15,2016;;;;;;;;;;;;;
Yuni,2023-04-04,Pemasangan Aksesori,55000,D 6187 CYP,HF069CH9C29SEIC7153,Yamaha R15,2023;;;;;;;;;;;;;
Ani,2023-02-15,Perbaikan Mesin,417000,D 4299 EMU,KO850AH7Y57LDIA2358,Kawasaki Ninja 250,2014;;;;;;;;;;;;;
Viktor,2024-05-25,Servis Rutin,217000,D 6584 WUX,MO578KX2I93QZPQ0623,Suzuki GSX-R150,2020;;;;;;;;;;;;;
Vera,2023-07-27,Servis Rutin,466000,D 1413 VUG,EB577WG6R27RSEO7480,Honda CBR 150,2013;;;;;;;;;;;;;
Eluh,2024-06-03,Servis Rutin,752000,D 3749 IDK,KJ671LY6Y76JVPF6264,Kawasaki Ninja 250,2014;;;;;;;;;;;;;
Icha,2023-04-09,Ganti Oli,435000,D 7155 KVW,DG299AS3H58OSLO8218,Suzuki GSX-R150,2021;;;;;;;;;;;;;
Bella,2023-01-08,Pemasangan Aksesori,352000,D 0929 XEN,DK099CZ7G77RACQ4099,Yamaha R15,2010;;;;;;;;;;;;;
Cakrawangsa,2023-01-25,Pemasangan Aksesori,279000,D 6011 EBO,GX454BW9J99MXHI7815,Suzuki GSX-R150,2023;;;;;;;;;;;;;
Asirwanda,2023-10-24,Ganti Oli,905000,D 2902 KQZ,TQ990DT8G47YOUS4939,Honda CBR 150,2015;;;;;;;;;;;;;
Raden,2023-08-31,Servis Rutin,359000,D 2342 SFB,CY549US1J19XVHY6424,Suzuki GSX-R150,2013;;;;;;;;;;;;;
Kayun,2023-06-25,Pemasangan Aksesori,169000,D 7628 HQN,DY481MA9C49NNME0682,Suzuki GSX-R150,2010;;;;;;;;;;;;;
Nova,2023-03-21,Servis Rutin,564000,D 0285 XQE,JM700ER2D68VQAO6257,Kawasaki Ninja 250,2013;;;;;;;;;;;;;
Rizki,2023-11-21,Ganti Oli,334000,D 0380 EOC,OP592PB0H58QNEF6062,Suzuki GSX-R150,2010;;;;;;;;;;;;;
Warji,2023-03-16,Ganti Oli,472000,D 9068 HML,QQ230SA3H85SBHM9550,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Bagiya,2023-11-01,Pemasangan Aksesori,576000,D 0900 RPZ,FT301OQ1D58SAOZ9413,Kawasaki Ninja 250,2014;;;;;;;;;;;;;
Tugiman,2023-12-16,Ganti Oli,896000,D 1238 FMK,VU085FC1L03MPEJ9138,Kawasaki Ninja 250,2011;;;;;;;;;;;;;
Argono,2024-05-09,Perbaikan Mesin,773000,D 6953 ETQ,KU244PQ2U02CNAL1533,Honda CBR 150,2024;;;;;;;;;;;;;
Endah,2023-02-07,Servis Rutin,204000,D 1742 JYR,UL022GU1B93CPBJ2840,Yamaha R15,2016;;;;;;;;;;;;;
Edward,2023-06-14,Perbaikan Mesin,126000,D 0367 QQP,RM714NA4B01NQXB1119,Suzuki GSX-R150,2016;;;;;;;;;;;;;
Yosef,2023-10-10,Pemasangan Aksesori,599000,D 3142 AYC,EU137IB8N70PHOW6230,Kawasaki Ninja 250,2015;;;;;;;;;;;;;
Puti,2024-01-03,Ganti Oli,783000,D 0154 VUF,GK700NE9N59PXCJ4789,Suzuki GSX-R150,2010;;;;;;;;;;;;;
Bella,2024-07-02,Pemasangan Aksesori,146000,D 3081 VUK,BU713WT5G69YVOT3050,Suzuki GSX-R150,2013;;;;;;;;;;;;;
Oskar,2023-03-23,Pemasangan Aksesori,985000,D 8764 QFH,SO626IA1L91YSWH4865,Yamaha R15,2022;;;;;;;;;;;;;
Cemeti,2024-04-01,Servis Rutin,413000,D 7692 OVO,QO982DV3V61LZDF0994,Kawasaki Ninja 250,2023;;;;;;;;;;;;;
Tira,2023-07-11,Perbaikan Mesin,858000,D 7104 WTE,WX179JH1C46BOEB4921,Kawasaki Ninja 250,2011;;;;;;;;;;;;;
Balidin,2024-07-15,Ganti Oli,196000,D 6246 KEL,AF128WK4F31BVYT0708,Suzuki GSX-R150,2018;;;;;;;;;;;;;
Kala,2023-07-25,Ganti Oli,84000,D 2515 BCN,TZ161NE8I99AFEL5949,Honda CBR 150,2018;;;;;;;;;;;;;
Rizki,2023-04-27,Ganti Oli,443000,D 4892 IKD,QI220QR8A00TNXC5124,Yamaha R15,2012;;;;;;;;;;;;;
Jaka,2023-06-03,Ganti Oli,58000,D 2804 BYI,ZR803IJ3K64IHCP9706,Yamaha R15,2023;;;;;;;;;;;;;
Bancar,2024-05-29,Ganti Oli,553000,D 7330 TBF,UX400IA8E80CPOK6041,Yamaha R15,2020;;;;;;;;;;;;;
Koko,2024-03-13,Pemasangan Aksesori,281000,D 5244 RVO,EF890NN9O11RBGP1776,Kawasaki Ninja 250,2019;;;;;;;;;;;;;
Usman,2023-04-21,Pemasangan Aksesori,452000,D 9176 RTB,XD799QI2U87CUXK4409,Suzuki GSX-R150,2019;;;;;;;;;;;;;
Prabowo,2023-06-06,Ganti Oli,266000,D 6075 YOU,VQ452DI2O66WBPP2536,Yamaha R15,2021;;;;;;;;;;;;;
Kadir,2023-04-09,Perbaikan Mesin,840000,D 8047 NXF,NT271YD1J10CHBQ6168,Suzuki GSX-R150,2022;;;;;;;;;;;;;
Kasim,2023-12-27,Ganti Oli,507000,D 7865 BVB,PX594YJ8A73UYAY3603,Yamaha R15,2019;;;;;;;;;;;;;
Heryanto,2024-03-19,Ganti Oli,758000,D 7904 YNI,HW101AY9U96KKHQ8063,Honda CBR 150,2011;;;;;;;;;;;;;
Balijan,2023-12-24,Servis Rutin,186000,D 0062 DGA,AH980QT7F25SGSJ6624,Yamaha R15,2014;;;;;;;;;;;;;
Jaeman,2024-03-01,Servis Rutin,337000,D 0808 ICR,UM460PJ0O78GWFV7251,Kawasaki Ninja 250,2012;;;;;;;;;;;;;
Raditya,2023-04-12,Ganti Oli,116000,D 4718 ORL,TU059MI2Y03UIFG2770,Suzuki GSX-R150,2019;;;;;;;;;;;;;
Laksana,2024-01-30,Servis Rutin,679000,D 7995 MWC,IP865AY5Y85EDTJ7066,Suzuki GSX-R150,2018;;;;;;;;;;;;;
Devi,2023-08-07,Perbaikan Mesin,964000,D 0470 XXE,WK501PX2X72LBRQ0194,Suzuki GSX-R150,2017;;;;;;;;;;;;;
Septi,2024-02-12,Perbaikan Mesin,958000,D 2695 NRP,ZY400CO0G07RVGP8806,Yamaha R15,2014;;;;;;;;;;;;;
Septi,2023-02-11,Servis Rutin,806000,D 9168 AQS,AD803GZ7K28SCZY6687,Suzuki GSX-R150,2023;;;;;;;;;;;;;
Rahmat,2023-07-19,Pemasangan Aksesori,156000,D 5410 FAS,LB732IM8N34SNDJ8732,Suzuki GSX-R150,2014;;;;;;;;;;;;;
Kurnia,2023-05-04,Ganti Oli,466000,D 7924 BNV,HR063TD4W87CIUE3986,Honda CBR 150,2015;;;;;;;;;;;;;
Jamil,2023-05-14,Pemasangan Aksesori,711000,D 2247 ZOW,YD324WM0L77VDBC4937,Honda CBR 150,2022;;;;;;;;;;;;;
Harja,2024-01-10,Perbaikan Mesin,973000,D 2848 JOT,MN922EU0Q39QNKX1563,Yamaha R15,2022;;;;;;;;;;;;;
Yosef,2023-11-01,Pemasangan Aksesori,319000,D 1963 RFX,XV519IO2P70DSCO0736,Suzuki GSX-R150,2024;;;;;;;;;;;;;
Almira,2024-03-12,Ganti Oli,564000,D 3970 OUK,SM081PT7W71PBGC6833,Yamaha R15,2011;;;;;;;;;;;;;
Paris,2024-01-12,Ganti Oli,473000,D 0357 BKM,ON427QN1D22LALR6130,Suzuki GSX-R150,2022;;;;;;;;;;;;;
Margana,2023-06-07,Ganti Oli,747000,D 3601 JNU,OK184SU3T52XHJK6923,Suzuki GSX-R150,2019;;;;;;;;;;;;;
Maimunah,2023-02-03,Servis Rutin,734000,D 6073 VKY,WX487EJ0E50WTFG7283,Yamaha R15,2011;;;;;;;;;;;;;
Wasis,2023-10-08,Ganti Oli,867000,D 6599 IVA,LO990BT4F54ZRMX2138,Suzuki GSX-R150,2019;;;;;;;;;;;;;
Aris,2024-04-11,Ganti Oli,617000,D 2684 WRP,WJ329YA0T92XOTN5527,Suzuki GSX-R150,2010;;;;;;;;;;;;;
Anastasia,2024-04-25,Perbaikan Mesin,756000,D 7095 YDU,ED534EF0P81YWMK0203,Honda CBR 150,2013;;;;;;;;;;;;;
Prasetyo,2023-11-28,Perbaikan Mesin,535000,D 7039 NAW,QA921FI5F22KTZP4313,Suzuki GSX-R150,2011;;;;;;;;;;;;;
Jefri,2023-08-04,Servis Rutin,913000,D 4346 IUY,JH163QZ7Q40ZZDW4636,Yamaha R15,2021;;;;;;;;;;;;;
Gasti,2023-07-31,Pemasangan Aksesori,450000,D 2081 IIH,MK255PO6K35UYNP7809,Honda CBR 150,2018;;;;;;;;;;;;;
Bakijan,2023-11-23,Ganti Oli,373000,D 1667 HJU,MA961EB7E50NFZB6253,Yamaha R15,2024;;;;;;;;;;;;;
Luthfi,2024-05-19,Pemasangan Aksesori,450000,D 8015 DPM,ET880ZA4H90PHVS9105,Yamaha R15,2016;;;;;;;;;;;;;
Karna,2023-03-18,Perbaikan Mesin,51000,D 8794 SCF,OO118OH1K90WKFG5643,Suzuki GSX-R150,2019;;;;;;;;;;;;;
Reksa,2023-05-02,Perbaikan Mesin,219000,D 8976 EZB,DO373QC6U19SAGU4638,Kawasaki Ninja 250,2019;;;;;;;;;;;;;
Chandra,2023-11-11,Ganti Oli,885000,D 8975 ZDX,OA804LS0C11USYA5236,Kawasaki Ninja 250,2020;;;;;;;;;;;;;
Jayadi,2024-03-31,Pemasangan Aksesori,258000,D 6064 AQR,RR165CX9M64RLZB8384,Suzuki GSX-R150,2021;;;;;;;;;;;;;
Alambana,2023-07-23,Servis Rutin,360000,D 4912 OGP,LF973RO2W60JVJS0823,Suzuki GSX-R150,2023;;;;;;;;;;;;;
Kajen,2023-01-02,Pemasangan Aksesori,407000,D 0430 IVX,BZ509FW6Y46XDXA4467,Honda CBR 150,2010;;;;;;;;;;;;;
Pranata,2023-12-26,Servis Rutin,235000,D 4771 JBI,XH055XY8E54BCWM8423,Honda CBR 150,2012;;;;;;;;;;;;;
Hardana,2024-01-29,Servis Rutin,182000,D 1639 FAC,QR096HR5U11SMKC7276,Yamaha R15,2022;;;;;;;;;;;;;
Yahya,2023-08-25,Pemasangan Aksesori,608000,D 8239 ZHD,VV409ED8L90KSJQ2710,Kawasaki Ninja 250,2013;;;;;;;;;;;;;
Eli,2023-11-16,Servis Rutin,656000,D 0839 YEO,US687DT0F51VJVA9689,Honda CBR 150,2018;;;;;;;;;;;;;
Asmadi,2024-01-04,Servis Rutin,927000,D 7815 JXF,GW128BJ6J39OFFD8790,Suzuki GSX-R150,2022;;;;;;;;;;;;;
Bagus,2023-04-20,Perbaikan Mesin,527000,D 4839 BZZ,EO226WT6V62HBTU7417,Kawasaki Ninja 250,2012;;;;;;;;;;;;;
Puput,2024-05-22,Servis Rutin,166000,D 1589 EHW,IK402DU4Y33ZCCA8042,Yamaha R15,2022;;;;;;;;;;;;;
Hartana,2023-06-28,Perbaikan Mesin,228000,D 0687 RJV,UZ710DI9Y90LTGI5833,Yamaha R15,2024;;;;;;;;;;;;;
Candra,2023-12-18,Ganti Oli,749000,D 2787 DCK,DF150QW2B01BMYK6329,Kawasaki Ninja 250,2019;;;;;;;;;;;;;
Zizi,2024-01-05,Pemasangan Aksesori,254000,D 5736 KSM,UT009YI7P33FTBG3904,Honda CBR 150,2016;;;;;;;;;;;;;
Marsito,2024-05-02,Perbaikan Mesin,50000,D 0385 YEO,TV294KA1V13MZCK6957,Honda CBR 150,2016;;;;;;;;;;;;;
Pangeran,2024-03-03,Servis Rutin,235000,D 2730 SZK,WW471RJ4B14XHLJ2992,Suzuki GSX-R150,2012;;;;;;;;;;;;;
Lintang,2024-05-18,Perbaikan Mesin,972000,D 1745 CRL,WX581JG2F47BCMY7192,Yamaha R15,2022;;;;;;;;;;;;;
Kania,2024-05-31,Pemasangan Aksesori,940000,D 2498 FJN,EU321RD7A15IJPF9476,Kawasaki Ninja 250,2023;;;;;;;;;;;;;
Bagas,2024-07-12,Perbaikan Mesin,98000,D 0498 CMU,KB980ZD8L06MKHO2995,Yamaha R15,2019;;;;;;;;;;;;;
Maimunah,2024-04-01,Perbaikan Mesin,191000,D 0298 OFD,JE675BI2F94EMVZ6058,Kawasaki Ninja 250,2024;;;;;;;;;;;;;
Rendy,2023-03-19,Perbaikan Mesin,800000,D 6705 XOP,XJ710IG6X44BFSI4642,Yamaha R15,2012;;;;;;;;;;;;;
Nasim,2023-05-11,Servis Rutin,119000,D 0018 KBD,IP697RI1S06CKTH7327,Yamaha R15,2018;;;;;;;;;;;;;
Purwanto,2023-12-19,Ganti Oli,774000,D 0322 LVP,SQ682WX9Z92NAMQ6110,Kawasaki Ninja 250,2019;;;;;;;;;;;;;
Prakosa,2024-04-06,Pemasangan Aksesori,186000,D 6180 RJI,MY322YX9W58CJWO1087,Yamaha R15,2011;;;;;;;;;;;;;
Tami,2023-01-05,Perbaikan Mesin,876000,D 7482 ODC,QF863XT4B03ADFA4467,Honda CBR 150,2020;;;;;;;;;;;;;
Eva,2023-09-03,Perbaikan Mesin,278000,D 0386 XFD,MG065BD0G65MEQD6969,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Usyi,2023-12-01,Perbaikan Mesin,422000,D 8358 QRW,TV117JV1H99FTSY2696,Suzuki GSX-R150,2022;;;;;;;;;;;;;
Gangsa,2023-11-20,Servis Rutin,366000,D 6603 ZOB,EK953PT1W74SNRX3177,Suzuki GSX-R150,2019;;;;;;;;;;;;;
Hamzah,2024-06-28,Servis Rutin,80000,D 0238 PVH,OL603NX9Q38EGFA2283,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Jane,2023-06-15,Pemasangan Aksesori,78000,D 8803 VNT,OE444EZ2Q91TEWA4247,Honda CBR 150,2012;;;;;;;;;;;;;
Wadi,2023-02-17,Servis Rutin,937000,D 9291 NLS,KB475OV5W35NTVG1049,Suzuki GSX-R150,2014;;;;;;;;;;;;;
Olivia,2024-06-27,Servis Rutin,481000,D 5711 CFV,UE704XN3C97FXTB8333,Kawasaki Ninja 250,2024;;;;;;;;;;;;;
Eja,2023-03-03,Ganti Oli,195000,D 8697 EID,AY524XL6Q57RNAX5069,Honda CBR 150,2023;;;;;;;;;;;;;
Ami,2024-02-20,Perbaikan Mesin,877000,D 6344 RAO,MF863PG3A88RYCW6178,Yamaha R15,2024;;;;;;;;;;;;;
Cornelia,2024-03-27,Pemasangan Aksesori,248000,D 5943 LSJ,KU819MO7O81FNWA6319,Yamaha R15,2014;;;;;;;;;;;;;
Shakila,2023-08-24,Perbaikan Mesin,591000,D 9508 ELT,SA586OD2Q81CZTI3187,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Yusuf,2024-02-15,Ganti Oli,799000,D 9214 ZFD,UF497RP8S28SEWU8502,Kawasaki Ninja 250,2011;;;;;;;;;;;;;
Jaswadi,2024-03-31,Pemasangan Aksesori,168000,D 1619 AQR,JQ623LB8E46UQDO7953,Kawasaki Ninja 250,2011;;;;;;;;;;;;;
Janet,2023-03-25,Servis Rutin,839000,D 5239 YUC,UE037PH5N16UUTB6891,Kawasaki Ninja 250,2017;;;;;;;;;;;;;
Amalia,2024-03-15,Perbaikan Mesin,382000,D 8790 ZHI,HB010FJ7Y18XTMA9687,Yamaha R15,2017;;;;;;;;;;;;;
Hartana,2023-11-18,Perbaikan Mesin,914000,D 5036 RHE,MO943JY6K40SZFS7828,Yamaha R15,2022;;;;;;;;;;;;;
Luis,2024-01-13,Servis Rutin,385000,D 4541 JJN,AH882OH2S08KHAT7144,Suzuki GSX-R150,2010;;;;;;;;;;;;;
Daru,2023-01-31,Perbaikan Mesin,419000,D 7227 XGR,XD004WX8K75BDQO5820,Honda CBR 150,2021;;;;;;;;;;;;;
Luthfi,2023-10-12,Ganti Oli,151000,D 6396 UNA,RV420MS0X44FHRE2749,Yamaha R15,2012;;;;;;;;;;;;;
Dian,2024-06-08,Perbaikan Mesin,68000,D 6281 MHC,XJ675FA8J35TZXO0606,Suzuki GSX-R150,2022;;;;;;;;;;;;;
Indah,2023-07-05,Perbaikan Mesin,262000,D 5769 KES,EH826UA6Z36GGXR8735,Yamaha R15,2019;;;;;;;;;;;;;
Pia,2023-12-02,Pemasangan Aksesori,658000,D 4854 OTU,HP457PW8H71MCEN6424,Suzuki GSX-R150,2014;;;;;;;;;;;;;
Galiono,2023-09-07,Perbaikan Mesin,399000,D 6107 VXZ,OY525UF0Z29XGWE0994,Suzuki GSX-R150,2021;;;;;;;;;;;;;
Pangeran,2024-04-30,Perbaikan Mesin,116000,D 4687 WLI,IN591TJ9W31QCRB5719,Honda CBR 150,2016;;;;;;;;;;;;;
Hafshah,2023-06-27,Servis Rutin,488000,D 3159 DGA,WL659RD9L87GRTH1337,Honda CBR 150,2016;;;;;;;;;;;;;
Among,2024-02-23,Servis Rutin,558000,D 7985 XOF,DJ873BH9D83DEEB3385,Yamaha R15,2013;;;;;;;;;;;;;
Silvia,2024-04-20,Perbaikan Mesin,434000,D 7768 EMM,AS245PU2C38UYUA1619,Kawasaki Ninja 250,2016;;;;;;;;;;;;;
Mahmud,2023-08-24,Ganti Oli,899000,D 7680 ZJS,QW946YT3E51GNQA5789,Suzuki GSX-R150,2018;;;;;;;;;;;;;
Mahmud,2024-03-15,Perbaikan Mesin,530000,D 0362 BJV,IC603RE8S45QEAC9332,Yamaha R15,2019;;;;;;;;;;;;;
Bakda,2023-01-14,Servis Rutin,247000,D 6293 ZCK,OU779HK0N69NFZQ8412,Yamaha R15,2013;;;;;;;;;;;;;
Asman,2023-12-20,Perbaikan Mesin,265000,D 2948 WDT,PD939PD8I79CJDA5035,Suzuki GSX-R150,2021;;;;;;;;;;;;;
Lurhur,2023-04-03,Servis Rutin,570000,D 4018 OHZ,ZA048OD7V77SBFW7965,Kawasaki Ninja 250,2015;;;;;;;;;;;;;
Bagya,2023-02-06,Ganti Oli,542000,D 0971 DYY,DT735CL9U81RDLY8742,Yamaha R15,2010;;;;;;;;;;;;;
Bala,2023-09-21,Pemasangan Aksesori,283000,D 3074 HGH,GI491KW0D12UKLS3708,Yamaha R15,2017;;;;;;;;;;;;;
Ridwan,2024-04-04,Ganti Oli,141000,D 7193 VHE,BP862FK6U49VGUW7497,Honda CBR 150,2013;;;;;;;;;;;;;
Ratih,2023-05-18,Pemasangan Aksesori,508000,D 3158 DEK,HR790AM5U64XDBZ7007,Yamaha R15,2015;;;;;;;;;;;;;
Adiarja,2024-06-30,Pemasangan Aksesori,451000,D 1706 OMC,GR351BC1B09ARRV3197,Honda CBR 150,2015;;;;;;;;;;;;;
Taufik,2024-03-06,Ganti Oli,174000,D 8801 VWF,KI818OC7M52VOFQ2813,Yamaha R15,2018;;;;;;;;;;;;;
Harjasa,2023-08-17,Perbaikan Mesin,456000,D 7069 VSX,EE718DH6D18MLQG2696,Kawasaki Ninja 250,2018;;;;;;;;;;;;;
Warsita,2023-09-09,Perbaikan Mesin,266000,D 8166 DOQ,RD967WJ1G86WUCX6966,Suzuki GSX-R150,2021;;;;;;;;;;;;;
Yulia,2023-02-24,Ganti Oli,726000,D 7260 OVR,SH164NN8A36ZGZW7544,Yamaha R15,2019;;;;;;;;;;;;;
Kiandra,2024-03-05,Pemasangan Aksesori,558000,D 5565 LWQ,QJ481IW8Y72YLXD8684,Honda CBR 150,2012;;;;;;;;;;;;;
Yahya,2024-03-10,Perbaikan Mesin,781000,D 1615 NIS,WP281CZ7M45XUUB8521,Suzuki GSX-R150,2010;;;;;;;;;;;;;
Gaman,2023-04-30,Perbaikan Mesin,241000,D 0627 YBD,OA814LZ8J32HIDL5147,Suzuki GSX-R150,2012;;;;;;;;;;;;;
Viktor,2023-10-03,Pemasangan Aksesori,666000,D 0352 YHC,IL141BN7T59DTLN4555,Kawasaki Ninja 250,2018;;;;;;;;;;;;;
Luwes,2024-04-19,Ganti Oli,151000,D 5158 YNV,DX589HX5Z26CZRW4859,Honda CBR 150,2024;;;;;;;;;;;;;
Gaman,2024-03-14,Servis Rutin,133000,D 9263 GNB,LO836IV6K55UAED1190,Yamaha R15,2010;;;;;;;;;;;;;
Samsul,2023-08-21,Servis Rutin,632000,D 0600 RYH,MT672EK1Y32EOBK5233,Suzuki GSX-R150,2020;;;;;;;;;;;;;
Gangsa,2023-01-16,Ganti Oli,733000,D 6887 SKJ,RA706KJ3U13DKGV6016,Yamaha R15,2016;;;;;;;;;;;;;
Laksana,2023-02-12,Pemasangan Aksesori,660000,D 9856 TNF,DV796QQ0E19OHEM2279,Suzuki GSX-R150,2024;;;;;;;;;;;;;
Diana,2023-03-04,Pemasangan Aksesori,424000,D 4138 JAT,ZA469SF9J17KRTK0306,Honda CBR 150,2021;;;;;;;;;;;;;
Joko,2023-11-30,Servis Rutin,300000,D 9410 MUK,KL370WO9Y67ZNJV3403,Kawasaki Ninja 250,2013;;;;;;;;;;;;;
Hasta,2023-05-14,Servis Rutin,655000,D 4077 FUC,ZY415GE2B60GTPG0356,Honda CBR 150,2021;;;;;;;;;;;;;
Bagya,2023-08-09,Pemasangan Aksesori,750000,D 4734 WEC,RM628PK7E05YUJS6517,Yamaha R15,2015;;;;;;;;;;;;;
Vino,2024-01-02,Pemasangan Aksesori,864000,D 9871 ZBO,IZ437PS3Z73ZOZY1700,Yamaha R15,2011;;;;;;;;;;;;;
Cici,2023-01-16,Perbaikan Mesin,543000,D 0452 LXC,FH357BY8R15VAXV5269,Kawasaki Ninja 250,2024;;;;;;;;;;;;;
Ihsan,2023-07-05,Ganti Oli,759000,D 6047 VXP,DY869AQ8R84NSSX9743,Kawasaki Ninja 250,2024;;;;;;;;;;;;;
Langgeng,2024-06-24,Ganti Oli,230000,D 4387 NZK,XU497XM8I55OISU3164,Suzuki GSX-R150,2016;;;;;;;;;;;;;
Anita,2023-01-06,Ganti Oli,75000,D 3986 PZU,AA503RR7Q12SRTO7021,Kawasaki Ninja 250,2021;;;;;;;;;;;;;
Jaga,2023-01-05,Perbaikan Mesin,199000,D 4596 MBQ,CV590WD3V61ZIBU2457,Honda CBR 150,2010;;;;;;;;;;;;;
Samsul,2023-05-12,Ganti Oli,534000,D 1956 UIJ,XJ242OE2U31ZESI8042,Honda CBR 150,2014;;;;;;;;;;;;;
Vicky,2023-08-10,Perbaikan Mesin,659000,D 2483 FRF,FO496WZ4T38HRUG5218,Honda CBR 150,2011;;;;;;;;;;;;;
Bakiadi,2024-04-30,Perbaikan Mesin,849000,D 6709 OAP,TC378UR7Y40LZZH6487,Suzuki GSX-R150,2022;;;;;;;;;;;;;
Harjasa,2024-05-02,Pemasangan Aksesori,360000,D 0795 INU,LJ333JP8J39FLUV9945,Yamaha R15,2012;;;;;;;;;;;;;
Latika,2023-01-31,Ganti Oli,202000,D 5656 ASV,PE965OX3R27GGNA0673,Suzuki GSX-R150,2010;;;;;;;;;;;;;
Lurhur,2024-01-02,Ganti Oli,55000,D 5075 EZF,KE181ON0E14UFBO6599,Honda CBR 150,2023;;;;;;;;;;;;;
Koko,2024-03-13,Ganti Oli,359000,D 9383 MXB,PM532CB4I07WGWX4413,Kawasaki Ninja 250,2016;;;;;;;;;;;;;
Purwanto,2023-05-15,Ganti Oli,989000,D 7529 ZJM,DO064JQ1K72XKZS7328,Yamaha R15,2017;;;;;;;;;;;;;
Pangeran,2023-06-26,Perbaikan Mesin,99000,D 5762 EOB,JC289KJ1O81IXDC2610,Kawasaki Ninja 250,2010;;;;;;;;;;;;;
Dariati,2024-04-17,Pemasangan Aksesori,861000,D 1197 MDS,AR172VL1T94VERB8226,Kawasaki Ninja 250,2017;;;;;;;;;;;;;
Cakrajiya,2023-11-04,Ganti Oli,797000,D 1834 BIJ,PH045QB3A73LXJR5231,Honda CBR 150,2022;;;;;;;;;;;;;
Jono,2024-07-25,Ganti Oli,804000,D 1265 OFS,FZ806EU2B67XDFT3315,Yamaha R15,2012;;;;;;;;;;;;;
Laswi,2023-01-27,Servis Rutin,454000,D 3438 SGX,PG923WH0M46AZKK8535,Kawasaki Ninja 250,2024;;;;;;;;;;;;;
Maryanto,2023-05-22,Perbaikan Mesin,629000,D 4275 XIX,XL557QI3U13PBVA7821,Honda CBR 150,2015;;;;;;;;;;;;;
Darsirah,2023-12-10,Perbaikan Mesin,955000,D 9167 DXW,OG673UX7A19MYZY7738,Honda CBR 150,2011;;;;;;;;;;;;;
Halim,2023-11-06,Servis Rutin,941000,D 8757 GXX,VO474IA7A19PYOZ4703,Kawasaki Ninja 250,2022;;;;;;;;;;;;;
Dalimin,2023-11-14,Perbaikan Mesin,799000,D 8652 FBH,NZ063RK3N94XFFI6895,Yamaha R15,2015;;;;;;;;;;;;;
Najam,2024-02-23,Ganti Oli,557000,D 0334 HCA,UC617WM5H02BVQJ9867,Suzuki GSX-R150,2017;;;;;;;;;;;;;
Jaga,2023-04-24,Pemasangan Aksesori,769000,D 6951 OUW,AD752YK5H97SAEG3046,Yamaha R15,2013;;;;;;;;;;;;;
Harsaya,2023-11-16,Ganti Oli,862000,D 7448 PBD,KO240TV9Y78LDEA9976,Honda CBR 150,2013;;;;;;;;;;;;;
Irwan,2023-12-27,Perbaikan Mesin,845000,D 6491 VLC,SL569AH1D29OZIH7191,Honda CBR 150,2014;;;;;;;;;;;;;
Bakti,2023-11-07,Ganti Oli,867000,D 9838 SGU,WT255UE3Q53OTQF1394,Honda CBR 150,2022;;;;;;;;;;;;;
Galar,2023-08-29,Servis Rutin,221000,D 6553 XBX,UV426BK4K37KPJA4445,Kawasaki Ninja 250,2017;;;;;;;;;;;;;
Kadir,2023-05-29,Pemasangan Aksesori,192000,D 3647 MAD,XD947GT2D79KDIP0156,Suzuki GSX-R150,2023;;;;;;;;;;;;;
Prima,2024-06-28,Perbaikan Mesin,61000,D 9629 AGX,QS195FG0H21GKEX3759,Suzuki GSX-R150,2017;;;;;;;;;;;;;
Intan,2023-06-26,Servis Rutin,912000,D 2129 RYJ,TO526OL1R24HMSG0987,Suzuki GSX-R150,2012;;;;;;;;;;;;;
Bakti,2023-07-16,Perbaikan Mesin,661000,D 8887 IFW,WW943PH8J59UIRD2603,Yamaha R15,2019;;;;;;;;;;;;;
Mahmud,2023-07-29,Pemasangan Aksesori,201000,D 3273 ZCQ,KV375IP7C85ORED0324,Kawasaki Ninja 250,2018;;;;;;;;;;;;;
Gadang,2023-02-18,Pemasangan Aksesori,312000,D 1751 BYF,KX581NR9T81USIN3279,Yamaha R15,2020;;;;;;;;;;;;;
Daniswara,2023-04-02,Ganti Oli,837000,D 6825 BOQ,WM420CD3Q66BYAO8019,Suzuki GSX-R150,2020;;;;;;;;;;;;;
Caket,2023-12-03,Pemasangan Aksesori,972000,D 0759 JEP,QO573GP6K37NDHH7854,Suzuki GSX-R150,2012;;;;;;;;;;;;;
Reksa,2024-03-09,Ganti Oli,97000,D 2591 XCH,SC481WG9R02WSPH5296,Yamaha R15,2011;;;;;;;;;;;;;
Labuh,2023-04-05,Servis Rutin,230000,D 2364 KLS,QG842LX2V50AQHS9183,Yamaha R15,2013;;;;;;;;;;;;;
Dalimin,2024-05-04,Pemasangan Aksesori,171000,D 6562 HJU,ZL911TN5D36ILTM0862,Yamaha R15,2022;;;;;;;;;;;;;
Puput,2024-02-28,Ganti Oli,315000,D 4561 SNI,QL475QK7X02ZQYP0292,Honda CBR 150,2022;;;;;;;;;;;;;
Gawati,2023-09-09,Perbaikan Mesin,353000,D 6564 VBY,IR936OP3G33XRMT2376,Suzuki GSX-R150,2024;;;;;;;;;;;;;
